type,vendor,description,name,product_link,material,coating,coolant_type,overall_length,shank_length,shank_dia,shoulder_length,shoulder_dia,nr_flutes,flute_length,flute_dia,tip_dia,tip_angle,tip_length,angle,corner_radius,thread_pitch,thread_profile_angle,thread_nr_teeth,taper_dia,taper_angle,preset_name,spindle,feed_xy,feed_z,feed_in,feed_out,clockwise,protrusion,tapered_type,unit
flat end mill,Dreanique,ASP1F-D6.0-L22 | suitable for Acrylic,ASP1F-D6.0-L22,,Carbide,TAC,Mist,50.0,0,6.0,22.0,6.0,1,22.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,ASP1F-D6.0-L32 | suitable for Acrylic,ASP1F-D6.0-L32,,Carbide,TAC,Mist,75.0,0,6.0,32.0,6.0,1,32.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,ASP1F-D8.0-L32 | suitable for Acrylic,ASP1F-D8.0-L32,,Carbide,TAC,Mist,75.0,0,8.0,32.0,8.0,1,32.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,ASP1F-D10.0-L45 | suitable for Acrylic,ASP1F-D10.0-L45,,Carbide,TAC,Mist,100.0,0,10.0,45.0,10.0,1,45.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,ASP1F-D12.0-L45 | suitable for Acrylic,ASP1F-D12.0-L45,,Carbide,TAC,Mist,100.0,0,12.0,45.0,12.0,1,45.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D3.1-L12 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D3.1-L12,,Carbide,TAC,Mist,38.1,0,3.175,12.0,3.1,2,12.0,3.1,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D3.1-L17 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D3.1-L17,,Carbide,TAC,Mist,38.1,0,3.175,17.0,3.1,2,17.0,3.1,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D3.1-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D3.1-L22,,Carbide,TAC,Mist,50.0,0,3.175,22.0,3.1,2,22.0,3.1,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D4.0-L17 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D4.0-L17,,Carbide,TAC,Mist,50.0,0,4.0,17.0,4.0,2,17.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D4.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D4.0-L22,,Carbide,TAC,Mist,50.0,0,4.0,22.0,4.0,2,22.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D4.0-L25 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D4.0-L25,,Carbide,TAC,Mist,50.0,0,4.0,25.0,4.0,2,25.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D5.0-L17 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D5.0-L17,,Carbide,TAC,Mist,50.0,0,5.0,17.0,5.0,2,17.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D5.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D5.0-L22,,Carbide,TAC,Mist,50.0,0,5.0,22.0,5.0,2,22.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D6.0-L17 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D6.0-L17,,Carbide,TAC,Mist,50.0,0,6.0,17.0,6.0,2,17.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D6.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D6.0-L22,,Carbide,TAC,Mist,50.0,0,6.0,22.0,6.0,2,22.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D6.0-L25 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D6.0-L25,,Carbide,TAC,Mist,60.0,0,6.0,25.0,6.0,2,25.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D6.0-L32 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D6.0-L32,,Carbide,TAC,Mist,75.0,0,6.0,32.0,6.0,2,32.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D8.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D8.0-L22,,Carbide,TAC,Mist,60.0,0,8.0,22.0,8.0,2,22.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D8.0-L32 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D8.0-L32,,Carbide,TAC,Mist,75.0,0,8.0,32.0,8.0,2,32.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D8.0-L45 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D8.0-L45,,Carbide,TAC,Mist,100.0,0,8.0,45.0,8.0,2,45.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D10.0-L35 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D10.0-L35,,Carbide,TAC,Mist,75.0,0,10.0,35.0,10.0,2,35.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D10.0-L45 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D10.0-L45,,Carbide,TAC,Mist,100.0,0,10.0,45.0,10.0,2,45.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D12.0-L35 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D12.0-L35,,Carbide,TAC,Mist,75.0,0,12.0,35.0,12.0,2,35.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D12.0-L45 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D12.0-L45,,Carbide,TAC,Mist,100.0,0,12.0,45.0,12.0,2,45.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D14.0-L52 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D14.0-L52,,Carbide,TAC,Mist,100.0,0,14.0,65.0,14.0,2,65.0,14.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"ASP2FC-D16.0-L52 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",ASP2FC-D16.0-L52,,Carbide,TAC,Mist,100.0,0,16.0,65.0,16.0,2,65.0,16.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D1.0-H4 | suitable for Aluminum,AU2E-D1.0-H4,,Carbide,Uncoated,Mist,50.0,0,4.0,3.0,1.0,2,3.0,1.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D1.5-H4 | suitable for Aluminum,AU2E-D1.5-H4,,Carbide,Uncoated,Mist,50.0,0,4.0,4.0,2.0,2,4.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D2.0-H4 | suitable for Aluminum,AU2E-D2.0-H4,,Carbide,Uncoated,Mist,50.0,0,4.0,6.0,2.0,2,6.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D2.5-H4 | suitable for Aluminum,AU2E-D2.5-H4,,Carbide,Uncoated,Mist,50.0,0,4.0,7.0,3.0,2,7.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D3.0-H4 | suitable for Aluminum,AU2E-D3.0-H4,,Carbide,Uncoated,Mist,50.0,0,4.0,9.0,3.0,2,9.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D4.0-H4 | suitable for Aluminum,AU2E-D4.0-H4,,Carbide,Uncoated,Mist,50.0,0,4.0,12.0,4.0,2,12.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D5.0-H6 | suitable for Aluminum,AU2E-D5.0-H6,,Carbide,Uncoated,Mist,50.0,0,6.0,15.0,5.0,2,15.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D6.0 | suitable for Aluminum,AU2E-D6.0,,Carbide,Uncoated,Mist,50.0,0,6.0,18.0,6.0,2,18.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D8.0 | suitable for Aluminum,AU2E-D8.0,,Carbide,Uncoated,Mist,60.0,0,8.0,20.0,8.0,2,20.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D10.0 | suitable for Aluminum,AU2E-D10.0,,Carbide,Uncoated,Mist,75.0,0,10.0,30.0,10.0,2,30.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2E-D12.0 | suitable for Aluminum,AU2E-D12.0,,Carbide,Uncoated,Mist,75.0,0,12.0,35.0,12.0,2,35.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D3.0 | suitable for Aluminum,AU2EL-D3.0,,Carbide,Uncoated,Mist,75.0,0,6.0,12.0,3.0,2,12.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D3.0-H4 | suitable for Aluminum,AU2EL-D3.0-H4,,Carbide,Uncoated,Mist,75.0,0,4.0,12.0,3.0,2,12.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D4.0 | suitable for Aluminum,AU2EL-D4.0,,Carbide,Uncoated,Mist,75.0,0,6.0,16.0,4.0,2,16.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D4.0-H4 | suitable for Aluminum,AU2EL-D4.0-H4,,Carbide,Uncoated,Mist,75.0,0,4.0,16.0,4.0,2,16.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D5.0 | suitable for Aluminum,AU2EL-D5.0,,Carbide,Uncoated,Mist,75.0,0,6.0,20.0,5.0,2,20.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D6.0 | suitable for Aluminum,AU2EL-D6.0,,Carbide,Uncoated,Mist,75.0,0,6.0,25.0,6.0,2,25.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D8.0 | suitable for Aluminum,AU2EL-D8.0,,Carbide,Uncoated,Mist,75.0,0,8.0,35.0,8.0,2,35.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D10.0 | suitable for Aluminum,AU2EL-D10.0,,Carbide,Uncoated,Mist,100.0,0,10.0,45.0,10.0,2,45.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D12.0 | suitable for Aluminum,AU2EL-D12.0,,Carbide,Uncoated,Mist,100.0,0,12.0,45.0,12.0,2,45.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D16.0 | suitable for Aluminum,AU2EL-D16.0,,Carbide,Uncoated,Mist,150.0,0,16.0,65.0,16.0,2,65.0,16.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU2EL-D20.0 | suitable for Aluminum,AU2EL-D20.0,,Carbide,Uncoated,Mist,150.0,0,20.0,75.0,20.0,2,75.0,18.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D1.0-L03 | suitable for Aluminum,AU3E-D1.0-L03,,Carbide,Uncoated,Mist,50.0,0,4.0,3.0,1.0,3,3.0,1.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D1.5-L4.5 | suitable for Aluminum,AU3E-D1.5-L4.5,,Carbide,Uncoated,Mist,50.0,0,4.0,4.5,1.5,3,4.5,1.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D2.0-L06 | suitable for Aluminum,AU3E-D2.0-L06,,Carbide,Uncoated,Mist,50.0,0,4.0,6.0,2.0,3,6.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D2.5-L7.5 | suitable for Aluminum,AU3E-D2.5-L7.5,,Carbide,Uncoated,Mist,50.0,0,4.0,7.5,2.5,3,7.5,2.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D3.0-L09 | suitable for Aluminum,AU3E-D3.0-L09,,Carbide,Uncoated,Mist,50.0,0,4.0,9.0,3.0,3,9.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D3.5-L11 | suitable for Aluminum,AU3E-D3.5-L11,,Carbide,Uncoated,Mist,50.0,0,4.0,11.0,3.5,3,11.0,3.5,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D4.0-L12 | suitable for Aluminum,AU3E-D4.0-L12,,Carbide,Uncoated,Mist,50.0,0,4.0,12.0,4.0,3,12.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D5.0-L15 | suitable for Aluminum,AU3E-D5.0-L15,,Carbide,Uncoated,Mist,50.0,0,6.0,15.0,5.0,3,15.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D6.0-L18 | suitable for Aluminum,AU3E-D6.0-L18,,Carbide,Uncoated,Mist,50.0,0,6.0,18.0,6.0,3,18.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D8.0-L24 | suitable for Aluminum,AU3E-D8.0-L24,,Carbide,Uncoated,Mist,60.0,0,8.0,24.0,8.0,3,24.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D10.0-L30 | suitable for Aluminum,AU3E-D10.0-L30,,Carbide,Uncoated,Mist,75.0,0,10.0,30.0,10.0,3,30.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3E-D12.0-L35 | suitable for Aluminum,AU3E-D12.0-L35,,Carbide,Uncoated,Mist,75.0,0,12.0,35.0,12.0,3,35.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D3.0 | suitable for Aluminum,AU3EL-D3.0,,Carbide,Uncoated,Mist,75.0,0,6.0,12.0,3.0,3,12.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D3.0-H4 | suitable for Aluminum,AU3EL-D3.0-H4,,Carbide,Uncoated,Mist,75.0,0,4.0,12.0,3.0,3,12.0,3.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D4.0 | suitable for Aluminum,AU3EL-D4.0,,Carbide,Uncoated,Mist,75.0,0,6.0,16.0,4.0,3,16.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D4.0-H4 | suitable for Aluminum,AU3EL-D4.0-H4,,Carbide,Uncoated,Mist,75.0,0,4.0,16.0,4.0,3,16.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D5.0 | suitable for Aluminum,AU3EL-D5.0,,Carbide,Uncoated,Mist,75.0,0,6.0,20.0,5.0,3,20.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D6.0 | suitable for Aluminum,AU3EL-D6.0,,Carbide,Uncoated,Mist,75.0,0,6.0,25.0,6.0,3,25.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D8.0 | suitable for Aluminum,AU3EL-D8.0,,Carbide,Uncoated,Mist,75.0,0,8.0,35.0,8.0,3,35.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D10.0 | suitable for Aluminum,AU3EL-D10.0,,Carbide,Uncoated,Mist,100.0,0,10.0,45.0,10.0,3,45.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D12.0 | suitable for Aluminum,AU3EL-D12.0,,Carbide,Uncoated,Mist,100.0,0,12.0,45.0,12.0,3,45.0,12.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D16.0 | suitable for Aluminum,AU3EL-D16.0,,Carbide,Uncoated,Mist,150.0,0,16.0,65.0,16.0,3,65.0,16.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,AU3EL-D20.0 | suitable for Aluminum,AU3EL-D20.0,,Carbide,Uncoated,Mist,150.0,0,18.0,75.0,20.0,3,75.0,20.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D2.0-L12 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D2.0-L12,,Carbide,TAC,Mist,38.1,0,3.175,12.0,2.0,2,12.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D2.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D2.0-L22,,Carbide,TAC,Mist,38.1,0,3.175,22.0,2.0,2,22.0,2.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D3.1-L17 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D3.1-L17,,Carbide,TAC,Mist,38.1,0,3.175,17.0,3.175,2,17.0,3.175,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D3.1-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D3.1-L22,,Carbide,TAC,Mist,50.0,0,3.175,22.0,3.175,2,22.0,3.175,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D4.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D4.0-L22,,Carbide,TAC,Mist,50.0,0,4.0,22.0,4.0,2,22.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D4.0-L25 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D4.0-L25,,Carbide,TAC,Mist,50.0,0,4.0,25.0,4.0,2,25.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D4.0-L32 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D4.0-L32,,Carbide,TAC,Mist,75.0,0,4.0,32.0,4.0,2,32.0,4.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D5.0-L22 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D5.0-L22,,Carbide,TAC,Mist,50.0,0,5.0,22.0,5.0,2,22.0,5.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D6.0-L24 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D6.0-L24,,Carbide,TAC,Mist,60.0,0,6.0,24.0,6.0,2,24.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D6.0-L32 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D6.0-L32,,Carbide,TAC,Mist,75.0,0,6.0,32.0,6.0,2,32.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D6.0-L42 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D6.0-L42,,Carbide,TAC,Mist,100.0,0,6.0,42.0,6.0,2,42.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D6.0-L52 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D6.0-L52,,Carbide,TAC,Mist,100.0,0,6.0,52.0,6.0,2,52.0,6.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D8.0-L32 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D8.0-L32,,Carbide,TAC,Mist,75.0,0,8.0,32.0,8.0,2,32.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D8.0-L42 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D8.0-L42,,Carbide,TAC,Mist,100.0,0,8.0,42.0,8.0,2,42.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D8.0-L62 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D8.0-L62,,Carbide,TAC,Mist,100.0,0,8.0,62.0,8.0,2,62.0,8.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D10.0-L32 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D10.0-L32,,Carbide,TAC,Mist,75.0,0,10.0,32.0,10.0,2,32.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
flat end mill,Dreanique,"AWD2F-D10.0-L45 | suitable for Hardwood, Softwood, Laminate, MDF, HDF, Veneered Plywood, Particle Board",AWD2F-D10.0-L45,,Carbide,TAC,Mist,100.0,0,10.0,45.0,10.0,2,45.0,10.0,0,0,0,0.0,0.0,0,60,0,0,0,Default,10000,300,100,150,300,True,0,None,millimeters
